APN,COMMUNITY,SITUS,LAT,LONG
509-20-099,MARLEYPARK,14192 W WILLOW AVE SURPRISE 85379,33.60758177,-112.365665
509-20-100,MARLEYPARK,14186 W WILLOW AVE SURPRISE 85379,33.60758099,-112.3655337
509-20-101,MARLEYPARK,14180 W WILLOW AVE SURPRISE 85379,33.60758022,-112.3654024
509-20-102,MARLEYPARK,14174 W WILLOW AVE SURPRISE 85379,33.60757944,-112.3652711
509-20-103,MARLEYPARK,14168 W WILLOW AVE SURPRISE 85379,33.60757866,-112.3651399
509-20-104,MARLEYPARK,14160 W WILLOW AVE SURPRISE 85379,33.6075771,-112.3648773
509-20-105,MARLEYPARK,14156 W WILLOW AVE SURPRISE 85379,33.60757632,-112.364746
509-20-106,MARLEYPARK,14152 W WILLOW AVE SURPRISE 85379,33.60757554,-112.3646147
509-20-107,MARLEYPARK,14148 W WILLOW AVE SURPRISE 85379,33.60757476,-112.3644834
509-20-108,MARLEYPARK,14144 W WILLOW AVE SURPRISE 85379,33.60757398,-112.3643521
509-20-109,MARLEYPARK,14138 W WILLOW AVE SURPRISE 85379,33.6075732,-112.3642208
509-20-110,MARLEYPARK,14132 W WILLOW AVE SURPRISE 85379,33.60757242,-112.3640895
509-20-111,MARLEYPARK,14126 W WILLOW AVE SURPRISE 85379,33.60757163,-112.3639582
509-20-112,MARLEYPARK,14118 W WILLOW AVE SURPRISE 85379,33.60757085,-112.3638269
509-20-113,MARLEYPARK,14110 W WILLOW AVE SURPRISE 85379,33.60756998,-112.3636954
509-20-114,MARLEYPARK,13644 N 142ND DR SURPRISE 85379,33.60779835,-112.3671304
509-20-115,MARLEYPARK,13626 N 142ND DR SURPRISE 85379,33.60768845,-112.3671315
509-20-116,MARLEYPARK,13618 N 142ND DR SURPRISE 85379,33.6075786,-112.3671324
509-20-117,MARLEYPARK,13610 N 142ND DR SURPRISE 85379,33.60746866,-112.3671334
509-20-118,MARLEYPARK,13596 N 142ND DR SURPRISE 85379,33.60735885,-112.3671343
509-20-126,MARLEYPARK,13582 N 142ND DR SURPRISE 85379,33.60724918,-112.3671353
509-20-127,MARLEYPARK,13570 N 142ND DR SURPRISE 85379,33.60713938,-112.3671364
509-20-128,MARLEYPARK,13558 N 142ND DR SURPRISE 85379,33.60702993,-112.3671369
509-20-129,MARLEYPARK,13544 N 142ND DR SURPRISE 85379,33.60692003,-112.3671386
509-20-130,MARLEYPARK,13536 N 142ND DR SURPRISE 85379,33.60680971,-112.3671392
509-20-131,MARLEYPARK,13518 N 142ND DR SURPRISE 85379,33.60669983,-112.3671401
509-20-132,MARLEYPARK,13504 N 142ND DR SURPRISE 85379,33.60659098,-112.3671401
509-20-133,MARLEYPARK,13492 N 142ND DR SURPRISE 85379,33.60648108,-112.3671428
509-20-134,MARLEYPARK,13478 N 142ND DR SURPRISE 85379,33.60637011,-112.3671428
509-20-135,MARLEYPARK,13466 N 142ND DR SURPRISE 85379,33.60625174,-112.367138
509-20-136,MARLEYPARK,13577 N 142ND DR SURPRISE 85379,33.60721213,-112.3666202
509-20-137,MARLEYPARK,13565 N 142ND DR SURPRISE 85379,33.60704906,-112.3666217
509-20-138,MARLEYPARK,13537 N 142ND DR SURPRISE 85379,33.60688598,-112.3666231
509-20-139,MARLEYPARK,13525 N 142ND DR SURPRISE 85379,33.6067229,-112.3666245
509-20-140,MARLEYPARK,13501 N 142ND DR SURPRISE 85379,33.60655983,-112.3666259
509-20-141,MARLEYPARK,13487 N 142ND DR SURPRISE 85379,33.60639675,-112.3666273
509-20-142,MARLEYPARK,13465 N 142ND DR SURPRISE 85379,33.60622268,-112.3666211
509-20-143,MARLEYPARK,13460 N 142ND AVE SURPRISE 85379,33.60616966,-112.3662269
509-20-144,MARLEYPARK,13472 N 142ND AVE SURPRISE 85379,33.60632827,-112.3662339
509-20-145,MARLEYPARK,13496 N 142ND AVE SURPRISE 85379,33.60647643,-112.3662326
509-20-146,MARLEYPARK,13514 N 142ND AVE SURPRISE 85379,33.60662459,-112.3662313
509-20-147,MARLEYPARK,13534 N 142ND AVE SURPRISE 85379,33.60677275,-112.36623
509-20-148,MARLEYPARK,13550 N 142ND AVE SURPRISE 85379,33.60692091,-112.3662288
509-20-149,MARLEYPARK,13568 N 142ND AVE SURPRISE 85379,33.60706907,-112.3662275
509-20-150,MARLEYPARK,13580 N 142ND AVE SURPRISE 85379,33.60721723,-112.3662262
509-20-151,MARLEYPARK,13579 N 142ND AVE SURPRISE 85379,33.6072101,-112.3656615
509-20-152,MARLEYPARK,13567 N 142ND AVE SURPRISE 85379,33.60705447,-112.3656628
509-20-153,MARLEYPARK,13549 N 142ND AVE SURPRISE 85379,33.60689884,-112.3656642
509-20-154,MARLEYPARK,13533 N 142ND AVE SURPRISE 85379,33.60674321,-112.3656655
509-20-155,MARLEYPARK,13509 N 142ND AVE SURPRISE 85379,33.60658758,-112.3656668
509-20-156,MARLEYPARK,13493 N 142ND AVE SURPRISE 85379,33.60643194,-112.3656682
509-20-157,MARLEYPARK,13471 N 142ND AVE SURPRISE 85379,33.60627678,-112.3656694
509-20-158,MARLEYPARK,13455 N 142ND AVE SURPRISE 85379,33.60610619,-112.365661
509-20-159,MARLEYPARK,13452 N 141ST LN SURPRISE 85379,33.60605159,-112.3652666
509-20-160,MARLEYPARK,13470 N 141ST LN SURPRISE 85379,33.60623487,-112.3652757
509-20-161,MARLEYPARK,13488 N 141ST LN SURPRISE 85379,33.60639666,-112.3652744
509-20-162,MARLEYPARK,13506 N 141ST LN SURPRISE 85379,33.60655844,-112.365273
509-20-163,MARLEYPARK,13522 N 141ST LN SURPRISE 85379,33.60672023,-112.3652716
509-20-164,MARLEYPARK,13546 N 141ST LN SURPRISE 85379,33.60688201,-112.3652702
509-20-165,MARLEYPARK,13564 N 141ST LN SURPRISE 85379,33.6070438,-112.3652688
509-20-166,MARLEYPARK,13578 N 141ST LN SURPRISE 85379,33.60720512,-112.3652675
509-20-167,MARLEYPARK,13581 N 141ST LN SURPRISE 85379,33.60720936,-112.3647028
509-20-168,MARLEYPARK,13569 N 141ST LN SURPRISE 85379,33.60706375,-112.364704
509-20-169,MARLEYPARK,13553 N 141ST LN SURPRISE 85379,33.60691814,-112.3647053
509-20-170,MARLEYPARK,13535 N 141ST LN SURPRISE 85379,33.60675827,-112.3646922
509-20-171,MARLEYPARK,13532 N 141ST DR SURPRISE 85379,33.60671502,-112.364304
509-20-172,MARLEYPARK,13554 N 141ST DR SURPRISE 85379,33.60691579,-112.3643113
509-20-173,MARLEYPARK,13570 N 141ST DR SURPRISE 85379,33.60706139,-112.3643101
509-20-174,MARLEYPARK,13582 N 141ST DR SURPRISE 85379,33.607207,-112.3643088
509-20-175,MARLEYPARK,13579 N 141ST DR SURPRISE 85379,33.60720391,-112.3636942
509-20-176,MARLEYPARK,13571 N 141ST DR SURPRISE 85379,33.60705826,-112.3636781
509-20-177,MARLEYPARK,13547 N 141ST DR SURPRISE 85379,33.60686433,-112.3636257
509-20-178,MARLEYPARK,14124 W ALEXANDRIA SURPRISE 85379,33.60663195,-112.3638232
509-20-179,MARLEYPARK,14112 W ALEXANDRIA SURPRISE 85379,33.60658058,-112.3636454
509-20-180,MARLEYPARK,14100 W ALEXANDRIA SURPRISE 85379,33.60654134,-112.3634716
509-20-181,MARLEYPARK,14083 W ALEXANDRIA SURPRISE 85379,33.60598312,-112.3632905
509-20-182,MARLEYPARK,14095 W ALEXANDRIA SURPRISE 85379,33.60605163,-112.3634999
509-20-183,MARLEYPARK,14111 W ALEXANDRIA SURPRISE 85379,33.6060928,-112.3636795
509-20-184,MARLEYPARK,14119 W ALEXANDRIA SURPRISE 85379,33.60613398,-112.3638591
509-20-185,MARLEYPARK,14127 W ALEXANDRIA SURPRISE 85379,33.60617514,-112.3640387
509-20-186,MARLEYPARK,14133 W ALEXANDRIA SURPRISE 85379,33.60621632,-112.3642183
509-20-187,MARLEYPARK,14145 W ALEXANDRIA SURPRISE 85379,33.60625748,-112.364398
509-20-188,MARLEYPARK,14157 W ALEXANDRIA SURPRISE 85379,33.60629865,-112.3645776
509-20-189,MARLEYPARK,14165 W ALEXANDRIA SURPRISE 85379,33.60635613,-112.3647681
509-20-190,MARLEYPARK,14164 W OLD OAK LN SURPRISE 85379,33.60601099,-112.3647715
509-20-191,MARLEYPARK,14160 W OLD OAK LN SURPRISE 85379,33.60595671,-112.3645844
509-20-192,MARLEYPARK,14152 W OLD OAK LN SURPRISE 85379,33.6059155,-112.3644073
509-20-193,MARLEYPARK,14148 W OLD OAK LN SURPRISE 85379,33.6058732,-112.364223
509-20-194,MARLEYPARK,14140 W OLD OAK LN SURPRISE 85379,33.60583096,-112.3640387
509-20-195,MARLEYPARK,14122 W OLD OAK LN SURPRISE 85379,33.60578873,-112.3638545
509-20-196,MARLEYPARK,14110 W OLD OAK LN SURPRISE 85379,33.60574649,-112.3636702
509-20-197,MARLEYPARK,14104 W OLD OAK LN SURPRISE 85379,33.60570426,-112.3634859
509-20-198,MARLEYPARK,14090 W OLD OAK LN SURPRISE 85379,33.60566202,-112.3633017
509-20-199,MARLEYPARK,13408 N 141ST LN SURPRISE 85379,33.60559588,-112.3648843
509-20-200,MARLEYPARK,13390 N 141ST LN SURPRISE 85379,33.60545235,-112.3649228
509-20-201,MARLEYPARK,13374 N 141ST LN SURPRISE 85379,33.6053105,-112.3649621
509-20-202,MARLEYPARK,13350 N 141ST LN SURPRISE 85379,33.60516866,-112.3650014
509-20-203,MARLEYPARK,13336 N 141ST LN SURPRISE 85379,33.60502682,-112.3650406
509-20-204,MARLEYPARK,13314 N 141ST LN SURPRISE 85379,33.60488497,-112.3650799
509-20-205,MARLEYPARK,13300 N 141ST LN SURPRISE 85379,33.60474313,-112.3651192
509-20-206,MARLEYPARK,13282 N 141ST LN SURPRISE 85379,33.60460128,-112.3651584
509-20-207,MARLEYPARK,13266 N 141ST LN SURPRISE 85379,33.60445938,-112.3651976
509-20-208,MARLEYPARK,14151 W OLD OAK LN SURPRISE 85379,33.60543204,-112.3644251
509-20-209,MARLEYPARK,14143 W OLD OAK LN SURPRISE 85379,33.6053883,-112.3642451
509-20-210,MARLEYPARK,14135 W OLD OAK LN SURPRISE 85379,33.60534521,-112.3640571
509-20-211,MARLEYPARK,14129 W OLD OAK LN SURPRISE 85379,33.60530212,-112.3638691
509-20-212,MARLEYPARK,14107 W OLD OAK LN SURPRISE 85379,33.60525903,-112.3636811
509-20-213,MARLEYPARK,14093 W OLD OAK LN SURPRISE 85379,33.60521594,-112.3634931
509-20-214,MARLEYPARK,14075 W OLD OAK LN SURPRISE 85379,33.60517236,-112.3633029
509-20-215,MARLEYPARK,14057 W OLD OAK LN SURPRISE 85379,33.60510275,-112.3630881
509-20-216,MARLEYPARK,14060 W PERSHING ST SURPRISE 85379,33.60478334,-112.3630971
509-20-217,MARLEYPARK,14078 W PERSHING ST SURPRISE 85379,33.60482404,-112.3632746
509-20-218,MARLEYPARK,14096 W PERSHING ST SURPRISE 85379,33.60486471,-112.363452
509-20-219,MARLEYPARK,14114 W PERSHING ST SURPRISE 85379,33.60490538,-112.3636295
509-20-220,MARLEYPARK,14126 W PERSHING ST SURPRISE 85379,33.60494605,-112.3638069
509-20-221,MARLEYPARK,14134 W PERSHING ST SURPRISE 85379,33.60498672,-112.3639843
509-20-222,MARLEYPARK,14140 W PERSHING ST SURPRISE 85379,33.60502739,-112.3641617
509-20-223,MARLEYPARK,14148 W PERSHING ST SURPRISE 85379,33.60506804,-112.3643391
509-20-224,MARLEYPARK,14156 W PERSHING ST SURPRISE 85379,33.60511054,-112.364514
509-20-225,MARLEYPARK,14155 W PERSHING ST SURPRISE 85379,33.60464968,-112.3646416
509-20-226,MARLEYPARK,14147 W PERSHING ST SURPRISE 85379,33.60460781,-112.3644694
509-20-227,MARLEYPARK,14139 W PERSHING ST SURPRISE 85379,33.60456835,-112.3642972
509-20-228,MARLEYPARK,14133 W PERSHING ST SURPRISE 85379,33.60452889,-112.3641249
509-20-229,MARLEYPARK,14125 W PERSHING ST SURPRISE 85379,33.60448943,-112.3639526
509-20-230,MARLEYPARK,14113 W PERSHING ST SURPRISE 85379,33.60444999,-112.3637804
509-20-231,MARLEYPARK,14105 W PERSHING ST SURPRISE 85379,33.60441053,-112.3636081
509-20-232,MARLEYPARK,14081 W PERSHING ST SURPRISE 85379,33.60437108,-112.3634359
509-20-233,MARLEYPARK,14069 W PERSHING ST SURPRISE 85379,33.60433162,-112.3632636
509-20-234,MARLEYPARK,14047 W PERSHING ST SURPRISE 85379,33.60429747,-112.3630883
509-20-235,MARLEYPARK,14031 W PERSHING ST SURPRISE 85379,33.60425266,-112.3628845
509-20-252,MARLEYPARK,14068 W SURREY DR SURPRISE 85379,33.60386802,-112.362795
509-20-253,MARLEYPARK,14076 W SURREY DR SURPRISE 85379,33.60393272,-112.3629829
509-20-254,MARLEYPARK,14082 W SURREY DR SURPRISE 85379,33.60396621,-112.3631294
509-20-255,MARLEYPARK,14090 W SURREY DR SURPRISE 85379,33.60399969,-112.3632758
509-20-256,MARLEYPARK,14096 W SURREY DR SURPRISE 85379,33.60403319,-112.3634223
509-20-257,MARLEYPARK,14102 W SURREY DR SURPRISE 85379,33.60406669,-112.3635688
509-20-258,MARLEYPARK,14114 W SURREY DR SURPRISE 85379,33.60410018,-112.3637153
509-20-259,MARLEYPARK,14122 W SURREY DR SURPRISE 85379,33.60413367,-112.3638617
509-20-260,MARLEYPARK,14128 W SURREY DR SURPRISE 85379,33.60416716,-112.3640082
509-20-261,MARLEYPARK,14136 W SURREY DR SURPRISE 85379,33.60420066,-112.3641547
509-20-262,MARLEYPARK,14142 W SURREY DR SURPRISE 85379,33.60423416,-112.3643011
509-20-263,MARLEYPARK,14146 W SURREY DR SURPRISE 85379,33.60426765,-112.3644476
509-20-264,MARLEYPARK,14152 W SURREY DR SURPRISE 85379,33.60430112,-112.3645939
509-20-265,MARLEYPARK,14160 W SURREY DR SURPRISE 85379,33.6043374,-112.3647407
509-20-266,MARLEYPARK,14161 W SURREY DR SURPRISE 85379,33.60388897,-112.3648639
509-20-267,MARLEYPARK,14153 W SURREY DR SURPRISE 85379,33.60385191,-112.3647132
509-20-268,MARLEYPARK,14147 W SURREY DR SURPRISE 85379,33.60381701,-112.3645605
509-20-269,MARLEYPARK,14141 W SURREY DR SURPRISE 85379,33.60378211,-112.3644077
509-20-270,MARLEYPARK,14135 W SURREY DR SURPRISE 85379,33.6037472,-112.3642549
509-20-271,MARLEYPARK,14127 W SURREY DR SURPRISE 85379,33.6037123,-112.3641022
509-20-272,MARLEYPARK,14121 W SURREY DR SURPRISE 85379,33.6036774,-112.3639494
509-20-273,MARLEYPARK,14113 W SURREY DR SURPRISE 85379,33.6036425,-112.3637967
509-20-274,MARLEYPARK,14101 W SURREY DR SURPRISE 85379,33.6036076,-112.3636439
509-20-275,MARLEYPARK,14095 W SURREY DR SURPRISE 85379,33.60357269,-112.3634912
509-20-276,MARLEYPARK,14089 W SURREY DR SURPRISE 85379,33.60353779,-112.3633384
509-20-277,MARLEYPARK,14081 W SURREY DR SURPRISE 85379,33.60350289,-112.3631856
509-20-278,MARLEYPARK,14073 W SURREY DR SURPRISE 85379,33.60346798,-112.3630329
509-20-279,MARLEYPARK,14067 W SURREY DR SURPRISE 85379,33.60343308,-112.3628801
509-20-280,MARLEYPARK,14055 W SURREY DR SURPRISE 85379,33.60336846,-112.3626837
509-20-281,MARLEYPARK,14052 W VALENTINE ST SURPRISE 85379,33.60305595,-112.3626653
509-20-282,MARLEYPARK,14066 W VALENTINE ST SURPRISE 85379,33.60309076,-112.3628177
509-20-283,MARLEYPARK,14074 W VALENTINE ST SURPRISE 85379,33.60312558,-112.36297
509-20-284,MARLEYPARK,14082 W VALENTINE ST SURPRISE 85379,33.6031604,-112.3631224
509-20-285,MARLEYPARK,14090 W VALENTINE ST SURPRISE 85379,33.60319521,-112.3632748
509-20-286,MARLEYPARK,14098 W VALENTINE ST SURPRISE 85379,33.60323004,-112.3634272
509-20-287,MARLEYPARK,14104 W VALENTINE ST SURPRISE 85379,33.60326485,-112.3635796
509-20-288,MARLEYPARK,14110 W VALENTINE ST SURPRISE 85379,33.60329966,-112.3637319
509-20-289,MARLEYPARK,14118 W VALENTINE ST SURPRISE 85379,33.60333448,-112.3638843
509-20-290,MARLEYPARK,14126 W VALENTINE ST SURPRISE 85379,33.60336929,-112.3640367
509-20-291,MARLEYPARK,14132 W VALENTINE ST SURPRISE 85379,33.60340411,-112.3641891
509-20-292,MARLEYPARK,14140 W VALENTINE ST SURPRISE 85379,33.60343892,-112.3643414
509-20-293,MARLEYPARK,14146 W VALENTINE ST SURPRISE 85379,33.60347374,-112.3644938
509-20-294,MARLEYPARK,14152 W VALENTINE ST SURPRISE 85379,33.60350856,-112.3646462
509-20-295,MARLEYPARK,14158 W VALENTINE ST SURPRISE 85379,33.60354338,-112.3647986
509-20-296,MARLEYPARK,14166 W VALENTINE ST SURPRISE 85379,33.60358033,-112.3649491
509-20-297,MARLEYPARK,14177 W VALENTINE ST SURPRISE 85379,33.60322522,-112.365355
509-20-298,MARLEYPARK,14171 W VALENTINE ST SURPRISE 85379,33.60316887,-112.3652229
509-20-299,MARLEYPARK,14165 W VALENTINE ST SURPRISE 85379,33.60313144,-112.3650808
509-20-300,MARLEYPARK,14157 W VALENTINE ST SURPRISE 85379,33.60309882,-112.364938
509-20-301,MARLEYPARK,14151 W VALENTINE ST SURPRISE 85379,33.60306621,-112.3647952
509-20-302,MARLEYPARK,14145 W VALENTINE ST SURPRISE 85379,33.60303359,-112.3646525
509-20-303,MARLEYPARK,14139 W VALENTINE ST SURPRISE 85379,33.60300097,-112.3645097
509-20-304,MARLEYPARK,14133 W VALENTINE ST SURPRISE 85379,33.60296835,-112.364367
509-20-305,MARLEYPARK,14127 W VALENTINE ST SURPRISE 85379,33.60293573,-112.3642242
509-20-306,MARLEYPARK,14123 W VALENTINE ST SURPRISE 85379,33.60290311,-112.3640814
509-20-307,MARLEYPARK,14115 W VALENTINE ST SURPRISE 85379,33.6028705,-112.3639387
509-20-308,MARLEYPARK,14109 W VALENTINE ST SURPRISE 85379,33.60283788,-112.3637959
509-20-309,MARLEYPARK,14103 W VALENTINE ST SURPRISE 85379,33.60280526,-112.3636531
509-20-310,MARLEYPARK,14097 W VALENTINE ST SURPRISE 85379,33.60277264,-112.3635104
509-20-311,MARLEYPARK,14089 W VALENTINE ST SURPRISE 85379,33.60274002,-112.3633676
509-20-312,MARLEYPARK,14081 W VALENTINE ST SURPRISE 85379,33.6027074,-112.3632249
509-20-313,MARLEYPARK,14073 W VALENTINE ST SURPRISE 85379,33.60267478,-112.3630821
509-20-314,MARLEYPARK,14065 W VALENTINE ST SURPRISE 85379,33.60264216,-112.3629393
509-20-315,MARLEYPARK,14051 W VALENTINE ST SURPRISE 85379,33.60260954,-112.3627966
509-20-316,MARLEYPARK,14043 W VALENTINE ST SURPRISE 85379,33.60258331,-112.3626508
509-20-317,MARLEYPARK,14029 W VALENTINE ST SURPRISE 85379,33.6025463,-112.362474
509-20-321,MARLEYPARK,14243 W OLD OAK LN SURPRISE 85379,33.60581172,-112.3670056
509-20-322,MARLEYPARK,14235 W OLD OAK LN SURPRISE 85379,33.60579505,-112.3668284
509-20-323,MARLEYPARK,14231 W OLD OAK LN SURPRISE 85379,33.60577842,-112.3666527
509-20-324,MARLEYPARK,14227 W OLD OAK LN SURPRISE 85379,33.60576075,-112.3664772
509-20-325,MARLEYPARK,14219 W OLD OAK LN SURPRISE 85379,33.60574197,-112.3663005
509-20-326,MARLEYPARK,14213 W OLD OAK LN SURPRISE 85379,33.60572185,-112.3661244
509-20-327,MARLEYPARK,14205 W OLD OAK LN SURPRISE 85379,33.60569991,-112.3659492
509-20-328,MARLEYPARK,14201 W OLD OAK LN SURPRISE 85379,33.60567853,-112.3657699
509-20-329,MARLEYPARK,13265 N 142ND AVE SURPRISE 85379,33.60447381,-112.3655976
509-20-330,MARLEYPARK,13281 N 142ND AVE SURPRISE 85379,33.60459439,-112.3655643
509-20-331,MARLEYPARK,13297 N 142ND AVE SURPRISE 85379,33.60471489,-112.365531
509-20-332,MARLEYPARK,13311 N 142ND AVE SURPRISE 85379,33.60483539,-112.3654977
509-20-333,MARLEYPARK,13323 N 142ND AVE SURPRISE 85379,33.60495589,-112.3654644
509-20-334,MARLEYPARK,13335 N 142ND AVE SURPRISE 85379,33.60507639,-112.365431
509-20-335,MARLEYPARK,13349 N 142ND AVE SURPRISE 85379,33.60519688,-112.3653977
509-20-336,MARLEYPARK,13363 N 142ND AVE SURPRISE 85379,33.60531738,-112.3653644
509-20-337,MARLEYPARK,13377 N 142ND AVE SURPRISE 85379,33.60543788,-112.365331
509-20-338,MARLEYPARK,13393 N 142ND AVE SURPRISE 85379,33.60555838,-112.3652977
509-20-339,MARLEYPARK,13411 N 142ND AVE SURPRISE 85379,33.60568009,-112.3652626
509-20-340,MARLEYPARK,14298 W PERSHING ST SURPRISE 85379,33.60548803,-112.3679021
509-20-341,MARLEYPARK,14292 W PERSHING ST SURPRISE 85379,33.60548512,-112.3677484
509-20-342,MARLEYPARK,14286 W PERSHING ST SURPRISE 85379,33.60548352,-112.3675986
509-20-343,MARLEYPARK,14280 W PERSHING ST SURPRISE 85379,33.60548033,-112.3674488
509-20-344,MARLEYPARK,14266 W PERSHING ST SURPRISE 85379,33.60547109,-112.367192
509-20-345,MARLEYPARK,14250 W PERSHING ST SURPRISE 85379,33.60546354,-112.3670425
509-20-346,MARLEYPARK,14242 W PERSHING ST SURPRISE 85379,33.60545438,-112.366893
509-20-347,MARLEYPARK,14236 W PERSHING ST SURPRISE 85379,33.60544364,-112.3667438
509-20-348,MARLEYPARK,14232 W PERSHING ST SURPRISE 85379,33.60543125,-112.3665947
509-20-349,MARLEYPARK,14226 W PERSHING ST SURPRISE 85379,33.60541731,-112.3664458
509-20-350,MARLEYPARK,14220 W PERSHING ST SURPRISE 85379,33.60540177,-112.3662972
509-20-351,MARLEYPARK,14214 W PERSHING ST SURPRISE 85379,33.60538463,-112.3661488
509-20-352,MARLEYPARK,14210 W PERSHING ST SURPRISE 85379,33.6053659,-112.3660006
509-20-353,MARLEYPARK,14202 W PERSHING ST SURPRISE 85379,33.60534815,-112.365848
509-20-354,MARLEYPARK,14203 W PERSHING ST SURPRISE 85379,33.60490038,-112.3659755
509-20-355,MARLEYPARK,14211 W PERSHING ST SURPRISE 85379,33.60491864,-112.3661356
509-20-356,MARLEYPARK,14217 W PERSHING ST SURPRISE 85379,33.60493766,-112.3662915
509-20-357,MARLEYPARK,14225 W PERSHING ST SURPRISE 85379,33.60495483,-112.3664476
509-20-358,MARLEYPARK,14229 W PERSHING ST SURPRISE 85379,33.60497016,-112.3666041
509-20-359,MARLEYPARK,14235 W PERSHING ST SURPRISE 85379,33.60498364,-112.3667607
509-20-360,MARLEYPARK,14243 W PERSHING ST SURPRISE 85379,33.60499526,-112.3669176
509-20-361,MARLEYPARK,14251 W PERSHING ST SURPRISE 85379,33.60500503,-112.3670747
509-20-362,MARLEYPARK,14269 W PERSHING ST SURPRISE 85379,33.60501293,-112.3672319
509-20-363,MARLEYPARK,14277 W PERSHING ST SURPRISE 85379,33.60501898,-112.3673893
509-20-364,MARLEYPARK,14285 W PERSHING ST SURPRISE 85379,33.60502317,-112.3675467
509-20-365,MARLEYPARK,14291 W PERSHING ST SURPRISE 85379,33.6050255,-112.3677042
509-20-366,MARLEYPARK,14297 W PERSHING ST SURPRISE 85379,33.60502891,-112.3678653
509-20-367,MARLEYPARK,14296 W SURREY DR SURPRISE 85379,33.6047126,-112.3678401
509-20-368,MARLEYPARK,14288 W SURREY DR SURPRISE 85379,33.60470879,-112.3676747
509-20-369,MARLEYPARK,14280 W SURREY DR SURPRISE 85379,33.60470593,-112.3675133
509-20-370,MARLEYPARK,14272 W SURREY DR SURPRISE 85379,33.60470103,-112.367352
509-20-371,MARLEYPARK,14264 W SURREY DR SURPRISE 85379,33.60469413,-112.3671907
509-20-372,MARLEYPARK,14248 W SURREY DR SURPRISE 85379,33.60468512,-112.3670297
509-20-373,MARLEYPARK,14240 W SURREY DR SURPRISE 85379,33.60467424,-112.3668688
509-20-374,MARLEYPARK,14234 W SURREY DR SURPRISE 85379,33.60466129,-112.3667081
509-20-375,MARLEYPARK,14228 W SURREY DR SURPRISE 85379,33.60464629,-112.3665476
509-20-376,MARLEYPARK,14222 W SURREY DR SURPRISE 85379,33.6046293,-112.3663875
509-20-377,MARLEYPARK,14216 W SURREY DR SURPRISE 85379,33.60461032,-112.3662277
509-20-378,MARLEYPARK,14204 W SURREY DR SURPRISE 85379,33.60459235,-112.3660632
509-20-379,MARLEYPARK,14207 W SURREY DR SURPRISE 85379,33.60414549,-112.3661869
509-20-380,MARLEYPARK,14219 W SURREY DR SURPRISE 85379,33.60416327,-112.3663517
509-20-381,MARLEYPARK,14225 W SURREY DR SURPRISE 85379,33.60418167,-112.366512
509-20-382,MARLEYPARK,14233 W SURREY DR SURPRISE 85379,33.60419795,-112.3666726
509-20-383,MARLEYPARK,14239 W SURREY DR SURPRISE 85379,33.60421224,-112.3668351
509-20-384,MARLEYPARK,14245 W SURREY DR SURPRISE 85379,33.60422421,-112.3669956
509-20-385,MARLEYPARK,14253 W SURREY DR SURPRISE 85379,33.604234,-112.3671554
509-20-386,MARLEYPARK,14271 W SURREY DR SURPRISE 85379,33.60424178,-112.3673175
509-20-387,MARLEYPARK,14279 W SURREY DR SURPRISE 85379,33.60424739,-112.3674791
509-20-388,MARLEYPARK,14287 W SURREY DR SURPRISE 85379,33.60425086,-112.3676409
509-20-389,MARLEYPARK,14295 W SURREY DR SURPRISE 85379,33.60425488,-112.3678068
509-20-390,MARLEYPARK,14294 W VALENTINE ST SURPRISE 85379,33.60393809,-112.3677884
509-20-391,MARLEYPARK,14282 W VALENTINE ST SURPRISE 85379,33.60393347,-112.3676324
509-20-392,MARLEYPARK,14278 W VALENTINE ST SURPRISE 85379,33.60393004,-112.3674807
509-20-393,MARLEYPARK,14270 W VALENTINE ST SURPRISE 85379,33.60392467,-112.3673291
509-20-394,MARLEYPARK,14252 W VALENTINE ST SURPRISE 85379,33.60391732,-112.3671776
509-20-395,MARLEYPARK,14246 W VALENTINE ST SURPRISE 85379,33.60390803,-112.3670263
509-20-396,MARLEYPARK,14240 W VALENTINE ST SURPRISE 85379,33.6038968,-112.3668752
